mkb_code;recommendation;del_freq;use_freq;type
M43.1|M48.0|M50|M51|Q76.4|T91.1;Исследование физических свойств спинномозговой жидкости;0,5;1;li
M43.1|M48.0|M50|M51|Q76.4|T91.1;Исследование концентрации водородных ионов (pH) в спинномозговой жидкости;0,5;1;li
M43.1|M48.0|M50|M51|Q76.4|T91.1;Микроскопическое исследование спинномозговой жидкости, подсчет клеток в счетной камере (определение цитоза);0,5;1;li
M43.1|M48.0|M50|M51|Q76.4|T91.1;Исследование уровня натрия в спинномозговой жидкости;0,5;1;li
M43.1|M48.0|M50|M51|Q76.4|T91.1;Исследование уровня калия в спинномозговой жидкости;0,5;1;li
M43.1|M48.0|M50|M51|Q76.4|T91.1;Исследование уровня кальция в спинномозговой жидкости;0,5;1;li
M43.1|M48.0|M50|M51|Q76.4|T91.1;Исследование уровня хлоридов в спинномозговой жидкости;0,5;1;li
M43.1|M48.0|M50|M51|Q76.4|T91.1;Исследование уровня лактата в спинномозговой жидкости;0,5;1;li
M43.1|M48.0|M50|M51|Q76.4|T91.1;Определение времени свертывания плазмы крови, активированного каолином и (или) кефалином;1;2;li
M43.1|M48.0|M50|M51|Q76.4|T91.1;Исследование коагуляционного гемостаза;1;1;li
M43.1|M48.0|M50|M51|Q76.4|T91.1;Общий (клинический) анализ крови развернутый;1;2;li
M43.1|M48.0|M50|M51|Q76.4|T91.1;Анализ крови биохимический общетерапевтический;1;2;li
M43.1|M48.0|M50|M51|Q76.4|T91.1;Анализ мочи общий;1;2;li
M43.1|M48.0|M50|M51|Q76.4|T91.1;Рентгенография позвоночника, специальные исследования и проекции;1;1;im
M43.1|M48.0|M50|M51|Q76.4|T91.1;Рентгенография легких;0,4;1;im
M43.1|M48.0|M50|M51|Q76.4|T91.1;Суточное прикроватное мониторирование жизненных функций и параметров;0,5;2;im
M47.2|M51.1|M54.1;Прием (осмотр, консультация) врача-акушера- гинеколога первичный;0,5;1;pr
M47.2|M51.1|M54.1;Прием (осмотр, консультация) врача - детского онколога первичный;0,01;1;pr
M47.2|M51.1|M54.1;Прием (осмотр, консультация) врача - детского хирурга первичный;0,3;1;pr
M47.2|M51.1|M54.1;Прием (осмотр, консультация) врача-инфекциониста первичный;0,2;1;pr
M47.2|M51.1|M54.1;Прием (осмотр, консультация) врача по лечебной физкультуре;0,5;1;pr
M47.2|M51.1|M54.1;Прием (осмотр, консультация) врача-невролога первичный;1;1;pr
M47.2|M51.1|M54.1;Прием (осмотр, консультация) врача-нейрохирурга первичный;0,2;1;pr
M47.2|M51.1|M54.1;Прием (осмотр, консультация) врача- психотерапевта первичный;0,1;1;pr
M47.2|M51.1|M54.1;Прием (осмотр, консультация) врача-ревматолога первичный;0,05;1;pr
M47.2|M51.1|M54.1;Прием (осмотр, консультация) врача- травматолога- ортопеда первичный;1;1;pr
M47.2|M51.1|M54.1;Прием (осмотр, консультация) врача-уролога первичный;0,1;1;pr
M47.2|M51.1|M54.1;Прием (осмотр, консультация) врача-фтизиатра первичный;0,01;1;pr
M47.2|M51.1|M54.1;Цитологическое исследование синовиальной жидкости;0,1;1;li
M47.2|M51.1|M54.1;Исследование уровня аммиака в крови;0,5;1;li
M47.2|M51.1|M54.1;Исследование уровня мочевой кислоты в крови;0,05;1;li
M47.2|M51.1|M54.1;Исследование уровня общего кальция в крови;0,5;1;li
M47.2|M51.1|M54.1;Исследование концентрации водородных ионов (pH) крови;0,3;1;li
M47.2|M51.1|M54.1;Исследование уровня лактатдегидрогеназы в крови;0,2;1;li
M47.2|M51.1|M54.1;Исследование уровня креатинкиназы в крови;0,5;1;li
M47.2|M51.1|M54.1;Исследование уровня амилазы в крови;0,01;1;li
M47.2|M51.1|M54.1;Исследование уровня щелочной фосфатазы в крови;0,5;1;li
M47.2|M51.1|M54.1;Исследование уровня антитромбина III в крови;0,1;1;li
M47.2|M51.1|M54.1;Исследование уровня факторов свертывания в крови;0,3;1;li
M47.2|M51.1|M54.1;Исследование уровня фибриногена в крови;0,2;1;li
M47.2|M51.1|M54.1;Исследование уровня сывороточных иммуноглобулинов в крови;0,5;1;li
M47.2|M51.1|M54.1;Исследование уровня сывороточного иммуноглобулина E в крови;0,5;1;li
M47.2|M51.1|M54.1;Исследование уровня циркулирующих иммунных комплексов в крови;0,3;1;li
M47.2|M51.1|M54.1;Исследование уровня комплемента и его фракций в крови;0,2;1;li
M47.2|M51.1|M54.1;Исследование уровня общего магния в сыворотке крови;0,05;1;li
M47.2|M51.1|M54.1;Исследование уровня молочной кислоты в крови;0,5;1;li
M47.2|M51.1|M54.1;Исследование уровня мочевины в моче;0,1;1;li
M47.2|M51.1|M54.1;Исследование уровня мочевой кислоты в моче;0,1;1;li
M47.2|M51.1|M54.1;Анализ мочевых камней;0,1;1;li
M47.2|M51.1|M54.1;Определение альфа- амилазы в моче;0,01;1;li
M47.2|M51.1|M54.1;Проведение реакции Вассермана (RW);0,1;1;li
M47.2|M51.1|M54.1;Исследование антител к кардиолипину в крови;0,05;1;li
